# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
241.5000 M39$4 10000 17 1.5000 s38 p101 59 N s38->s4->s19->c105->c127->c110->c140->s65->s45->s86->s60->s7->c232->c144->s73->s25->s40->p101
241.5000 M9$2 10000 16 121.5000 s8 p101 57 N s8->c200->s70->c208->c238->s93->s18->s65->s45->s86->s60->c232->c144->s73->s25->s40->p101
241.5000 M5$4 10000 17 1.5000 s4 p101 59 N s4->s38->s19->c105->c127->c110->c140->s65->s45->s86->s60->s7->c232->c144->s73->s25->s40->p101
241.5000 M21$4 10000 19 1.5000 s20 p101 59 N s20->s84->s30->s42->s13->c202->s61->s41->s43->c193->c212->s7->s60->s86->s45->c144->s73->s25->s40->p101
241.5000 M14$4 10000 16 1.5000 s13 p101 59 N s13->s42->c212->s61->s41->s43->c193->c202->s7->s60->s86->s45->c144->s73->s25->s40->p101
259.6000 M30$4 10000 35 19.6000 s29 p103 59 N s29->s2->s46->s11->c113->s55->s47->c168->c166->s44->s88->s79->s49->c249->c106->c205->s83->s37->s66->s56->c158->c224->c114->c185->c209->c229->c148->c250->c215->c142->c195->c247->c120->c228->c156->p103
259.6000 M12$4 10000 35 19.6000 s11 p103 59 N s11->s46->s29->s2->c113->s55->s47->c168->c166->s44->s88->s79->s49->c249->c106->c205->s83->s37->s66->s56->c158->c224->c114->c185->c209->c229->c148->c250->c215->c142->c195->c247->c120->c228->c156->p103
259.6000 M32$4 10000 30 19.6000 s31 p100 59 N s31->c166->s44->s88->s79->s49->c249->c106->c205->s83->s37->s66->s56->c158->c224->c114->c185->c209->c229->c148->c250->c215->c142->c195->c247->c120->c243->c139->c123->c188->p100
259.6000 M48$4 10000 29 19.6000 s47 p103 59 N s47->c168->c166->s44->s88->s79->s49->c249->c106->c205->s83->s37->s66->s56->c158->c224->c114->c185->c209->c229->c148->c250->c215->c142->c195->c247->c120->c228->c156->p103
259.6000 M3$4 10000 37 19.6000 s2 p100 59 N s2->s29->s46->s11->c113->s55->s47->c168->c166->s44->s88->s79->s49->c249->c106->c205->s83->s37->s66->s56->c158->c224->c114->c185->c209->c229->c148->c250->c215->c142->c195->c247->c120->c243->c139->c123->c188->p100
273.5000 M30$2 10000 46 153.5000 s29 p101 57 N s29->s2->s46->s11->c113->p102->c249->c194->s44->s69->c126->s34->s10->c203->c241->c200->s35->s67->s0->s9->s59->s28->s89->c198->c238->c144->s18->s93->s65->s45->s86->s60->s7->c202->s13->s42->s30->s84->s20->s71->s58->c192->c212->s73->s25->s40->p101
273.5000 M9$4 10000 32 33.5000 s8 p101 59 N s8->c200->s35->s67->s0->s9->s59->s28->s89->c198->c238->c144->s18->s93->s65->s45->s86->s60->s7->c202->s13->s42->s30->s84->s20->s71->s58->c192->c212->s73->s25->s40->p101
273.5000 M48$2 10000 49 153.5000 s47 p101 57 N s47->s55->c113->s11->c216->p102->c168->c175->s44->s69->c194->s94->s87->c126->s34->s10->c203->c241->c200->s35->s67->s0->s9->s59->s28->s89->c198->c238->c144->s18->s93->s65->s45->s86->s60->s7->c202->s13->s42->s30->s84->s20->s71->s58->c192->c212->s73->s25->s40->p101
273.5000 M40$4 10000 21 33.5000 s39 p101 59 N s39->s99->s80->c180->s57->c220->s20->s84->s30->s42->s13->c202->s7->s60->s86->s45->c232->c212->s73->s25->s40->p101
273.5000 M32$3 10000 48 93.5000 s31 p101 58 N s31->s52->s95->c216->s44->s88->s79->s49->s63->s76->c175->s69->c126->s34->s10->c203->c241->c200->s35->s67->s0->s9->s59->s28->s89->c198->c238->c144->s18->s93->s65->s45->s86->s60->s7->c202->s13->s42->s30->s84->s20->s71->s58->c192->c212->s73->s25->s40->p101
275.0000 M6$3 10000 8 95.0000 s5 p102 58 N s5->c126->c168->s2->s29->s46->s11->c113->p102
277.8000 M46$3 10000 19 97.8000 s45 p104 58 N s45->s86->s60->s7->c193->s61->c202->s13->s42->s30->s84->s20->s71->s58->c220->s57->c109->c230->c153->p104
277.8000 M40$3 10000 5 97.8000 s39 p104 58 N s39->c133->c109->c230->c153->p104
277.8000 M21$2 10000 10 157.8000 s20 p104 57 N s20->s84->s30->s58->s71->c220->c217->c109->c230->c153->p104
277.8000 M16$2 10000 6 157.8000 s15 p104 57 N s15->c172->s90->s81->c230->c153->p104
277.8000 M39$3 10000 23 97.8000 s38 p104 58 N s38->s4->c105->s93->s18->s65->s45->s86->s60->s7->c202->s13->s42->s30->s84->s20->s71->s58->c220->s57->c109->c230->c153->p104
277.8000 M34$2 10000 14 157.8000 s33 p104 57 N s33->c246->s57->c109->c155->c169->s90->s81->c160->s15->s48->c161->c230->c153->p104
277.8000 M15$2 10000 27 157.8000 s14 p104 57 N s14->c129->c126->c213->s50->c154->s51->s72->c178->c181->c180->c149->c217->c220->s20->s84->s30->s42->s13->c202->s81->s90->c160->s15->s48->c230->c153->p104
277.8000 M34$1 10000 11 217.8000 s33 p104 56 N s33->c111->c246->c181->c180->c133->c220->c217->c109->c230->c153->p104
277.8000 M11$2 10000 28 157.8000 s10 p104 57 N s10->s3->s34->s24->s54->c136->s50->c178->c129->s51->s72->c246->c181->s0->s9->s59->s28->c133->s71->s84->s20->s30->s58->c220->c217->c109->c230->c153->p104
277.8000 M32$2 10000 40 157.8000 s31 p104 57 N s31->s52->s95->c216->s44->s88->s79->s49->s63->s76->c150->s3->s10->s34->s24->s54->s78->c126->c154->s51->s72->c178->c181->c180->c149->c217->c220->s20->s84->s30->s42->s13->c202->s81->s90->c160->s15->s48->c230->c153->p104
277.8000 M5$3 10000 22 97.8000 s4 p104 58 N s4->c105->s93->s18->s65->s45->s86->s60->s7->c202->s13->s42->s30->s84->s20->s71->s58->c220->s57->c109->c230->c153->p104
277.8000 M29$3 10000 19 97.8000 s28 p104 58 N s28->s59->s0->c181->c180->c217->c155->c220->s20->s84->s30->s58->s71->c133->c117->c149->c109->c230->c153->p104
277.8000 M7$2 10000 63 157.8000 s6 p104 57 N s6->s77->c215->c106->c222->c250->s56->s83->c229->s66->s37->c148->c123->c209->c253->c130->c159->c114->c224->c122->c119->c236->c240->c116->c107->c174->c185->c187->c223->s74->c198->s35->s67->s0->s9->s59->s28->s89->c117->s84->s20->s30->s58->s71->c220->c217->c109->s57->c246->s80->s99->s39->c172->s90->s81->c160->s15->s48->c161->c155->c169->c230->c153->p104
277.8000 M45$1 10000 62 217.8000 s44 p104 56 N s44->s88->s79->s49->c113->c216->s6->s77->c222->c201->c141->s37->c130->c168->c197->c195->c148->s66->s83->c229->c250->s56->c236->c116->c119->c122->c118->c223->s74->c198->s35->s67->s0->s9->s59->s28->s89->c117->s84->s20->s30->s58->s71->c220->c217->c109->s57->c246->s80->s99->s39->c172->s90->s81->c160->s15->s48->c161->c155->c169->c230->c153->p104
277.8000 M38$2 10000 51 157.8000 s37 p104 57 N s37->s66->s83->c229->c177->c250->s56->c236->c240->c116->c107->c174->c185->c187->c119->c122->c223->s74->c198->s35->s67->s0->s9->s59->s28->s89->c117->s84->s20->s30->s58->s71->c220->c217->c109->s57->c246->s80->s99->s39->c172->s90->s81->c160->s15->s48->c161->c155->c169->c230->c153->p104
277.8000 M37$1 10000 32 217.8000 s36 p104 56 N s36->c132->c164->c241->s23->s14->c129->c126->c213->s50->c154->s51->s72->c178->c181->c180->c149->c217->c220->s20->s84->s30->s42->s13->c202->s81->s90->c160->s15->s48->c230->c153->p104
277.8000 M31$3 10000 10 97.8000 s30 p104 58 N s30->s84->s20->s71->s58->c220->s57->c109->c230->c153->p104
281.7000 M47$4 10000 34 41.7000 s46 p101 59 N s46->s29->s2->c113->s55->s47->c168->c166->s44->s69->c194->c150->s50->c146->s51->s72->c181->c246->c178->s0->s9->s59->s28->s89->c198->c200->c238->s86->s45->c232->c212->s73->s25->s40->p101
281.7000 M25$4 10000 26 41.7000 s24 p101 59 N s24->s34->c194->c150->s50->c146->s51->s72->c181->c246->c178->s0->s9->s59->s28->s89->c198->c200->c238->s86->s45->c232->c212->s73->s25->s40->p101
281.7000 M6$2 10000 34 161.7000 s5 p101 57 N s5->c165->s2->s29->s46->s11->c168->c166->s44->s69->c194->c150->s50->c146->s51->s72->c181->c246->c178->s0->s9->s59->s28->s89->c198->c200->c238->s86->s45->c232->c212->s73->s25->s40->p101
281.7000 M6$4 10000 33 41.7000 s5 p101 59 N s5->c126->c244->s54->s24->s34->s10->s3->s78->c194->c150->s50->c146->s51->s72->c181->c246->c178->s0->s9->s59->s28->s89->c198->c200->c238->s86->s45->c232->c212->s73->s25->s40->p101
288.5000 M49$4 10000 19 48.5000 s48 p101 59 N s48->c172->c220->s20->s84->s30->s42->s13->c193->s61->c200->s7->s60->s86->s45->c232->s73->s25->s40->p101
300.0000 M41$5 10000 5 0.0000 s40 p101 60 N s40->s25->s73->c212->c206->p101
300.0000 M42$5 10000 20 0.0000 s41 p101 60 N s41->s43->s61->c193->s13->s42->s30->s84->s20->s71->s58->c238->c117->s89->c198->s60->s86->s45->c212->c206->p101
306.9000 M7$5 10000 32 6.9000 s6 p103 59 N s6->s77->c177->s12->c141->s1->c219->c253->c229->s37->s66->s83->s56->c158->c128->c185->c224->c135->c119->c142->c209->c250->c148->c247->c120->c243->c139->c123->c188->c228->c156->c204->p103
316.7000 M11$4 10000 55 76.7000 s10 p100 58 N s10->s3->s34->c194->c150->s50->c146->s51->s72->c181->c246->c178->s0->s9->s59->s28->s89->c198->c200->c238->s86->s60->s7->c202->s13->s42->s30->s84->s20->s71->s58->c220->c117->c149->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c142->p100
316.7000 M36$4 10000 42 76.7000 s35 p100 58 N s35->s67->s0->s9->s59->s28->s91->c178->c181->c217->c160->c149->s71->s84->s20->s30->s42->s13->c202->s61->c193->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c142->p100
316.7000 M21$5 10000 41 16.7000 s20 p100 59 N s20->s84->s30->s42->s13->c193->s61->c202->s7->s60->s86->c198->s89->s28->s59->s0->s9->s67->s35->c160->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c142->p100
316.7000 M18$4 10000 38 76.7000 s17 p100 58 N s17->c127->c105->s4->s38->s19->c110->c140->s65->s45->s86->s60->s7->c202->s13->s42->c193->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c142->p100
316.7000 M39$5 10000 52 16.7000 s38 p100 59 N s38->s4->s19->c110->c140->c105->s65->s45->s86->s60->s7->c202->s61->c193->s13->s42->s30->s84->s20->s71->s58->c238->c117->s89->s28->s59->s0->s9->s67->s35->c160->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c142->p100
316.7000 M27$4 10000 44 76.7000 s26 p100 58 N s26->c182->c145->c213->c111->c155->c246->c178->c181->c157->s0->s9->s59->s28->s89->c238->s84->s20->s30->s42->c117->s58->s71->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c142->p100
316.7000 M9$1 10000 39 256.7000 s8 p100 55 N s8->c200->s70->c208->c238->s93->s18->s65->s45->s86->s60->c232->c144->s73->s25->s40->p101->c206->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c142->p100
316.7000 M9$5 10000 26 16.7000 s8 p100 59 N s8->c223->s70->s35->c160->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c142->p100
316.7000 M37$3 10000 49 136.7000 s36 p100 57 N s36->c145->c182->c164->c129->c213->s27->c180->s57->c220->s20->s84->s30->s42->s13->c202->s7->s60->s86->c238->c198->s89->s28->c160->s71->s58->c117->c149->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c142->p100
316.7000 M36$3 10000 65 136.7000 s35 p100 57 N s35->s67->s0->s9->s59->s28->c178->c181->c180->c217->c155->c220->s20->s84->s30->s42->s13->c202->c193->s7->s60->s86->s45->s65->s93->s18->c105->s4->s38->s19->c110->c127->c234->p101->s40->c143->c152->c189->c125->c248->c112->c140->s17->s97->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c142->p100
316.7000 M14$3 10000 50 136.7000 s13 p100 57 N s13->s42->c202->c193->s7->s60->s86->s45->s65->s93->s18->c105->s4->s38->s19->c110->c127->c234->p101->s40->c143->c152->c189->c125->c248->c112->c140->s17->s97->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c142->p100
320.5000 M35$4 10000 10 80.5000 s34 p102 58 N s34->c194->s87->s94->c113->s44->s88->c166->c175->c168->p102
320.5000 M45$5 10000 5 20.5000 s44 p102 59 N s44->s88->c166->c175->c168->p102
329.2000 M18$3 10000 15 149.2000 s17 p104 57 N s17->s97->c140->c199->c242->c248->c127->c234->p101->s40->s25->s96->c225->c207->c226->p104
329.2000 M22$2 10000 31 209.2000 s21 p104 56 N s21->c245->s19->s38->s4->c110->c127->c234->p101->s40->c143->c152->c189->c125->c248->c112->c140->s17->s97->c199->c242->c138->c184->c251->c179->c239->c227->c176->c225->c207->c226->p104
342.2000 M42$3 10000 28 162.2000 s41 p102 57 N s41->s43->s61->c193->c202->s13->s42->s30->s84->s20->s71->s58->c220->s57->c109->c149->c117->c133->c155->c217->c180->s27->c213->c129->c164->s36->c145->c168->p102
342.2000 M43$4 10000 31 102.2000 s42 p102 58 N s42->s13->c202->s61->s41->s43->c193->c212->s7->s60->s86->s45->s65->s93->s18->c238->c198->s89->s28->s59->s0->s9->s91->c178->c181->c155->c111->c213->s23->c145->c168->p102
342.2000 M17$4 10000 19 102.2000 s16 p102 58 N s16->c203->c241->c200->s35->s67->s0->s9->s59->s28->s91->c178->c181->c155->c111->c213->s23->c145->c168->p102
342.2000 M31$4 10000 32 102.2000 s30 p102 58 N s30->s42->s13->c202->s61->s41->s43->c193->c212->s7->s60->s86->s45->s65->s93->s18->c238->c198->s89->s28->s59->s0->s9->s91->c178->c181->c155->c111->c213->s23->c145->c168->p102
342.2000 M8$3 10000 27 162.2000 s7 p102 57 N s7->c193->s61->c202->s13->s42->s30->s84->s20->s71->s58->c220->s57->c109->c149->c117->c133->c155->c217->c180->s27->c213->c129->c164->s36->c145->c168->p102
342.2000 M37$4 10000 3 102.2000 s36 p102 58 N s36->c145->c168->p102
342.2000 M29$4 10000 16 102.2000 s28 p102 58 N s28->s59->s0->s9->s67->c157->c246->c217->c178->c181->c155->c111->c213->s23->c145->c168->p102
342.2000 M33$5 10000 5 42.2000 s32 p102 59 N s32->c165->c126->c145->c168->p102
342.2000 M49$3 10000 24 162.2000 s48 p102 57 N s48->s15->c160->s81->s90->c230->c109->s57->c220->s20->s84->s30->s58->s71->c117->c217->c180->s27->c213->c129->c164->s36->c145->c168->p102
342.7000 M34$4 10000 50 102.7000 s33 p103 58 N s33->c180->s57->c220->s20->s84->s30->s42->s13->c202->s7->s60->s86->c238->c198->s89->s28->c160->s71->s58->c117->c149->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M5$5 10000 59 42.7000 s4 p103 59 N s4->s38->s19->c110->c140->c105->s65->s45->s86->s60->s7->c202->s61->c193->s13->s42->s30->s84->s20->s71->s58->c238->c117->s89->s28->s59->s0->s9->s67->s35->c160->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M24$4 10000 53 102.7000 s23 p103 58 N s23->s14->c213->s27->c180->s57->c220->s20->s84->s30->s42->s13->c202->s7->s60->s86->c238->c198->s89->s28->c160->s71->s58->c117->c149->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M44$3 10000 57 162.7000 s43 p103 57 N s43->s41->s61->c193->s7->s60->s86->s45->s65->s93->s18->c105->s4->s38->s19->c110->c127->c234->p101->s40->c143->c152->c189->c125->c248->c112->c140->s17->s97->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M21$3 10000 60 162.7000 s20 p103 57 N s20->s84->s30->s42->s13->c202->c193->s7->s60->s86->s45->s65->s93->s18->c105->s4->s38->s19->c110->c127->c234->p101->s40->c143->c152->c189->c125->c248->c112->c140->s17->s97->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M19$3 10000 50 162.7000 s18 p103 57 N s18->s93->s65->s45->c105->s4->s38->s19->c110->c127->c234->p101->s40->c143->c152->c189->c125->c248->c112->c140->s17->s97->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M19$4 10000 42 102.7000 s18 p103 58 N s18->s93->s65->s45->s86->s60->s7->c232->c144->s73->s25->s40->p101->c206->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M19$5 10000 55 42.7000 s18 p103 59 N s18->s93->s65->s45->s86->s60->s7->c202->s61->c193->s13->s42->s30->s84->s20->s71->s58->c238->c117->s89->s28->s59->s0->s9->s67->s35->c160->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M10$5 10000 33 42.7000 s9 p103 59 N s9->s0->s67->s35->c160->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M10$3 10000 70 162.7000 s9 p103 57 N s9->s0->s59->s28->c178->c181->c180->c217->c155->c220->s20->s84->s30->s42->s13->c202->c193->s7->s60->s86->s45->s65->s93->s18->c105->s4->s38->s19->c110->c127->c234->p101->s40->c143->c152->c189->c125->c248->c112->c140->s17->s97->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M16$3 10000 69 162.7000 s15 p103 57 N s15->s48->c172->c160->s81->s90->c230->c109->s57->c220->s20->s84->s30->s42->s13->c202->s7->s60->s86->s45->s65->s93->s18->c105->s4->s38->s19->c110->c127->c234->p101->s40->c143->c152->c189->c125->c248->c112->c140->s17->s97->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M1$3 10000 70 162.7000 s0 p103 57 N s0->s9->s59->s28->c178->c181->c180->c217->c155->c220->s20->s84->s30->s42->s13->c202->c193->s7->s60->s86->s45->s65->s93->s18->c105->s4->s38->s19->c110->c127->c234->p101->s40->c143->c152->c189->c125->c248->c112->c140->s17->s97->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M27$2 10000 60 222.7000 s26 p103 56 N s26->c145->c182->c213->s14->s23->c111->c246->c217->c178->c181->s0->s9->s67->s35->s70->c183->c208->c238->s93->s18->s65->s45->s86->s60->c232->c144->s73->s25->s40->p101->c206->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M27$3 10000 60 162.7000 s26 p103 57 N s26->c145->c182->c213->s14->s23->c111->c246->c217->c178->c181->s0->s9->s67->s35->s70->c183->c208->c238->s93->s18->s65->s45->s86->s60->c232->c144->s73->s25->s40->p101->c206->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M1$5 10000 33 42.7000 s0 p103 59 N s0->s9->s67->s35->c160->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M9$3 10000 46 162.7000 s8 p103 57 N s8->c200->s70->c208->c238->s93->s18->s65->s45->s86->s60->c232->c144->s73->s25->s40->p101->c206->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M20$5 10000 57 42.7000 s19 p103 59 N s19->s38->s4->c105->s65->s45->s86->s60->s7->c202->s61->c193->s13->s42->s30->s84->s20->s71->s58->c238->c117->s89->s28->s59->s0->s9->s67->s35->c160->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M43$5 10000 45 42.7000 s42 p103 59 N s42->s13->c193->s61->c202->s7->s60->s86->c198->s89->s28->s59->s0->s9->s67->s35->c160->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M20$4 10000 47 102.7000 s19 p103 58 N s19->s38->s4->c105->c127->c110->c140->s65->s45->s86->s60->s7->c232->c144->s73->s25->s40->p101->c206->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M31$5 10000 46 42.7000 s30 p103 59 N s30->s42->s13->c193->s61->c202->s7->s60->s86->c198->s89->s28->s59->s0->s9->s67->s35->c160->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M14$5 10000 45 42.7000 s13 p103 59 N s13->s42->s30->s84->s20->s71->s58->c238->c117->s89->s28->s59->s0->s9->s67->s35->c160->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M41$3 10000 48 162.7000 s40 p103 57 N s40->p101->c234->c127->c248->c143->c152->c189->c125->c176->c227->c184->c251->c179->c239->c173->c242->c199->s17->s97->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M26$3 10000 49 162.7000 s25 p103 57 N s25->s40->p101->c234->c127->c248->c143->c152->c189->c125->c176->c227->c184->c251->c179->c239->c173->c242->c199->s17->s97->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
342.7000 M26$4 10000 32 102.7000 s25 p103 58 N s25->s40->p101->c206->c192->c236->c159->c147->c237->c108->c163->c235->c162->c115->c240->c116->c107->c128->c185->c224->c135->c119->c123->c148->c229->c139->c243->c120->c247->c228->c156->c215->p103
344.7000 M50$5 10000 24 44.7000 s49 p100 59 N s49->c177->c195->c219->s83->s37->s66->s56->c158->c187->c118->c224->c135->c185->c222->c119->c128->c116->c192->c148->c250->c123->c151->c249->p100
