# time  ID  size  fromHost  toHost  TTL  isResponse
2760.0000 M11$46 10000 s10 p102 60 N 
2760.0000 M12$46 10000 s11 p101 60 N 
2760.0000 M13$46 10000 s12 p100 60 N 
2760.0000 M14$46 10000 s13 p104 60 N 
2760.0000 M15$46 10000 s14 p103 60 N 
2760.0000 M16$46 10000 s15 p102 60 N 
2760.0000 M17$46 10000 s16 p101 60 N 
2760.0000 M18$46 10000 s17 p100 60 N 
2760.0000 M19$46 10000 s18 p100 60 N 
2760.0000 M20$46 10000 s19 p102 60 N 
2760.0000 M21$46 10000 s20 p101 60 N 
2760.0000 M22$46 10000 s21 p104 60 N 
2760.0000 M23$46 10000 s22 p104 60 N 
2760.0000 M24$46 10000 s23 p103 60 N 
2760.0000 M25$46 10000 s24 p102 60 N 
2760.0000 M26$46 10000 s25 p100 60 N 
2760.0000 M27$46 10000 s26 p100 60 N 
2760.0000 M28$46 10000 s27 p100 60 N 
2760.0000 M29$46 10000 s28 p103 60 N 
2760.0000 M30$46 10000 s29 p104 60 N 
2760.0000 M31$46 10000 s30 p102 60 N 
2760.0000 M32$46 10000 s31 p101 60 N 
2760.0000 M33$46 10000 s32 p101 60 N 
2760.0000 M34$46 10000 s33 p100 60 N 
2760.0000 M35$46 10000 s34 p103 60 N 
2760.0000 M36$46 10000 s35 p102 60 N 
2760.0000 M37$46 10000 s36 p102 60 N 
2760.0000 M38$46 10000 s37 p101 60 N 
2760.0000 M39$46 10000 s38 p104 60 N 
2760.0000 M40$46 10000 s39 p103 60 N 
2760.0000 M41$46 10000 s40 p102 60 N 
2760.0000 M42$46 10000 s41 p101 60 N 
2760.0000 M43$46 10000 s42 p101 60 N 
2760.0000 M44$46 10000 s43 p104 60 N 
2760.0000 M45$46 10000 s44 p103 60 N 
2760.0000 M46$46 10000 s45 p102 60 N 
2760.0000 M47$46 10000 s46 p102 60 N 
2760.0000 M48$46 10000 s47 p101 60 N 
2760.0000 M49$46 10000 s48 p104 60 N 
2760.0000 M50$46 10000 s49 p103 60 N 
2820.0000 M1$47 10000 s0 p104 60 N 
2820.0000 M2$47 10000 s1 p101 60 N 
2820.0000 M3$47 10000 s2 p104 60 N 
2820.0000 M4$47 10000 s3 p101 60 N 
2820.0000 M5$47 10000 s4 p102 60 N 
2820.0000 M6$47 10000 s5 p100 60 N 
2820.0000 M7$47 10000 s6 p103 60 N 
2820.0000 M8$47 10000 s7 p101 60 N 
2820.0000 M9$47 10000 s8 p101 60 N 
2820.0000 M10$47 10000 s9 p103 60 N 
2820.0000 M11$47 10000 s10 p102 60 N 
2820.0000 M12$47 10000 s11 p100 60 N 
2820.0000 M13$47 10000 s12 p102 60 N 
2820.0000 M14$47 10000 s13 p102 60 N 
2820.0000 M15$47 10000 s14 p101 60 N 
2820.0000 M16$47 10000 s15 p104 60 N 
2820.0000 M17$47 10000 s16 p101 60 N 
2820.0000 M18$47 10000 s17 p104 60 N 
2820.0000 M19$47 10000 s18 p104 60 N 
2820.0000 M20$47 10000 s19 p104 60 N 
2820.0000 M21$47 10000 s20 p104 60 N 
2820.0000 M22$47 10000 s21 p100 60 N 
2820.0000 M23$47 10000 s22 p101 60 N 
2820.0000 M24$47 10000 s23 p103 60 N 
2820.0000 M25$47 10000 s24 p103 60 N 
2820.0000 M26$47 10000 s25 p104 60 N 
2820.0000 M27$47 10000 s26 p100 60 N 
2820.0000 M28$47 10000 s27 p102 60 N 
2820.0000 M29$47 10000 s28 p101 60 N 
2820.0000 M30$47 10000 s29 p102 60 N 
2820.0000 M31$47 10000 s30 p102 60 N 
2820.0000 M32$47 10000 s31 p102 60 N 
2820.0000 M33$47 10000 s32 p103 60 N 
2820.0000 M34$47 10000 s33 p101 60 N 
2820.0000 M35$47 10000 s34 p101 60 N 
2820.0000 M36$47 10000 s35 p104 60 N 
2820.0000 M37$47 10000 s36 p102 60 N 
2820.0000 M38$47 10000 s37 p100 60 N 
2820.0000 M39$47 10000 s38 p103 60 N 
2820.0000 M40$47 10000 s39 p103 60 N 
2820.0000 M41$47 10000 s40 p103 60 N 
2820.0000 M42$47 10000 s41 p103 60 N 
2820.0000 M43$47 10000 s42 p101 60 N 
2820.0000 M44$47 10000 s43 p103 60 N 
2820.0000 M45$47 10000 s44 p102 60 N 
2820.0000 M46$47 10000 s45 p104 60 N 
2820.0000 M47$47 10000 s46 p100 60 N 
2820.0000 M48$47 10000 s47 p101 60 N 
2820.0000 M49$47 10000 s48 p101 60 N 
2820.0000 M50$47 10000 s49 p102 60 N 
2880.0000 M1$48 10000 s0 p104 60 N 
2880.0000 M2$48 10000 s1 p103 60 N 
2880.0000 M3$48 10000 s2 p103 60 N 
2880.0000 M4$48 10000 s3 p104 60 N 
2880.0000 M5$48 10000 s4 p101 60 N 
2880.0000 M6$48 10000 s5 p101 60 N 
2880.0000 M7$48 10000 s6 p101 60 N 
2880.0000 M8$48 10000 s7 p102 60 N 
2880.0000 M9$48 10000 s8 p101 60 N 
2880.0000 M10$48 10000 s9 p103 60 N 
2880.0000 M11$48 10000 s10 p100 60 N 
2880.0000 M12$48 10000 s11 p100 60 N 
2880.0000 M13$48 10000 s12 p101 60 N 
2880.0000 M14$48 10000 s13 p101 60 N 
2880.0000 M15$48 10000 s14 p103 60 N 
2880.0000 M16$48 10000 s15 p100 60 N 
2880.0000 M17$48 10000 s16 p104 60 N 
2880.0000 M18$48 10000 s17 p104 60 N 
2880.0000 M19$48 10000 s18 p104 60 N 
2880.0000 M20$48 10000 s19 p100 60 N 
2880.0000 M21$48 10000 s20 p100 60 N 
2880.0000 M22$48 10000 s21 p100 60 N 
2880.0000 M23$48 10000 s22 p102 60 N 
2880.0000 M24$48 10000 s23 p103 60 N 
2880.0000 M25$48 10000 s24 p103 60 N 
2880.0000 M26$48 10000 s25 p103 60 N 
2880.0000 M27$48 10000 s26 p100 60 N 
2880.0000 M28$48 10000 s27 p101 60 N 
2880.0000 M29$48 10000 s28 p101 60 N 
2880.0000 M30$48 10000 s29 p101 60 N 
2880.0000 M31$48 10000 s30 p100 60 N 
2880.0000 M32$48 10000 s31 p100 60 N 
2880.0000 M33$48 10000 s32 p104 60 N 
2880.0000 M34$48 10000 s33 p100 60 N 
2880.0000 M35$48 10000 s34 p103 60 N 
2880.0000 M36$48 10000 s35 p103 60 N 
2880.0000 M37$48 10000 s36 p103 60 N 
2880.0000 M38$48 10000 s37 p103 60 N 
2880.0000 M39$48 10000 s38 p101 60 N 
2880.0000 M40$48 10000 s39 p100 60 N 
2880.0000 M41$48 10000 s40 p100 60 N 
2880.0000 M42$48 10000 s41 p101 60 N 
2880.0000 M43$48 10000 s42 p101 60 N 
2880.0000 M44$48 10000 s43 p100 60 N 
2880.0000 M45$48 10000 s44 p101 60 N 
2880.0000 M46$48 10000 s45 p101 60 N 
2880.0000 M47$48 10000 s46 p104 60 N 
2880.0000 M48$48 10000 s47 p104 60 N 
2880.0000 M49$48 10000 s48 p104 60 N 
2880.0000 M50$48 10000 s49 p103 60 N 
2940.0000 M1$49 10000 s0 p103 60 N 
2940.0000 M2$49 10000 s1 p104 60 N 
2940.0000 M3$49 10000 s2 p101 60 N 
2940.0000 M4$49 10000 s3 p102 60 N 
2940.0000 M5$49 10000 s4 p101 60 N 
2940.0000 M6$49 10000 s5 p102 60 N 
2940.0000 M7$49 10000 s6 p100 60 N 
2940.0000 M8$49 10000 s7 p100 60 N 
2940.0000 M9$49 10000 s8 p102 60 N 
2940.0000 M10$49 10000 s9 p104 60 N 
2940.0000 M11$49 10000 s10 p103 60 N 
2940.0000 M12$49 10000 s11 p104 60 N 
2940.0000 M13$49 10000 s12 p100 60 N 
2940.0000 M14$49 10000 s13 p104 60 N 
2940.0000 M15$49 10000 s14 p101 60 N 
2940.0000 M16$49 10000 s15 p104 60 N 
2940.0000 M17$49 10000 s16 p100 60 N 
2940.0000 M18$49 10000 s17 p102 60 N 
2940.0000 M19$49 10000 s18 p102 60 N 
2940.0000 M20$49 10000 s19 p104 60 N 
2940.0000 M21$49 10000 s20 p100 60 N 
2940.0000 M22$49 10000 s21 p101 60 N 
2940.0000 M23$49 10000 s22 p103 60 N 
2940.0000 M24$49 10000 s23 p102 60 N 
2940.0000 M25$49 10000 s24 p100 60 N 
2940.0000 M26$49 10000 s25 p101 60 N 
2940.0000 M27$49 10000 s26 p103 60 N 
2940.0000 M28$49 10000 s27 p102 60 N 
2940.0000 M29$49 10000 s28 p100 60 N 
2940.0000 M30$49 10000 s29 p100 60 N 
2940.0000 M31$49 10000 s30 p102 60 N 
2940.0000 M32$49 10000 s31 p100 60 N 
2940.0000 M33$49 10000 s32 p101 60 N 
2940.0000 M34$49 10000 s33 p103 60 N 
2940.0000 M35$49 10000 s34 p102 60 N 
2940.0000 M36$49 10000 s35 p103 60 N 
2940.0000 M37$49 10000 s36 p104 60 N 
2940.0000 M38$49 10000 s37 p103 60 N 
2940.0000 M39$49 10000 s38 p100 60 N 
2940.0000 M40$49 10000 s39 p103 60 N 
2940.0000 M41$49 10000 s40 p100 60 N 
2940.0000 M42$49 10000 s41 p101 60 N 
2940.0000 M43$49 10000 s42 p100 60 N 
2940.0000 M44$49 10000 s43 p101 60 N 
2940.0000 M45$49 10000 s44 p104 60 N 
2940.0000 M46$49 10000 s45 p103 60 N 
2940.0000 M47$49 10000 s46 p100 60 N 
2940.0000 M48$49 10000 s47 p101 60 N 
2940.0000 M49$49 10000 s48 p104 60 N 
2940.0000 M50$49 10000 s49 p102 60 N 
3000.0000 M1$50 10000 s0 p102 60 N 
3000.0000 M2$50 10000 s1 p103 60 N 
3000.0000 M3$50 10000 s2 p101 60 N 
3000.0000 M4$50 10000 s3 p101 60 N 
3000.0000 M5$50 10000 s4 p101 60 N 
3000.0000 M6$50 10000 s5 p103 60 N 
3000.0000 M7$50 10000 s6 p102 60 N 
3000.0000 M8$50 10000 s7 p103 60 N 
3000.0000 M9$50 10000 s8 p100 60 N 
3000.0000 M10$50 10000 s9 p103 60 N 
3000.0000 M11$50 10000 s10 p102 60 N 
3000.0000 M12$50 10000 s11 p100 60 N 
3000.0000 M13$50 10000 s12 p100 60 N 
3000.0000 M14$50 10000 s13 p100 60 N 
3000.0000 M15$50 10000 s14 p102 60 N 
3000.0000 M16$50 10000 s15 p101 60 N 
3000.0000 M17$50 10000 s16 p102 60 N 
3000.0000 M18$50 10000 s17 p101 60 N 
3000.0000 M19$50 10000 s18 p104 60 N 
3000.0000 M20$50 10000 s19 p101 60 N 
3000.0000 M21$50 10000 s20 p101 60 N 
3000.0000 M22$50 10000 s21 p100 60 N 
3000.0000 M23$50 10000 s22 p102 60 N 
3000.0000 M24$50 10000 s23 p103 60 N 
3000.0000 M25$50 10000 s24 p100 60 N 
3000.0000 M26$50 10000 s25 p102 60 N 
3000.0000 M27$50 10000 s26 p102 60 N 
3000.0000 M28$50 10000 s27 p100 60 N 
3000.0000 M29$50 10000 s28 p102 60 N 
3000.0000 M30$50 10000 s29 p103 60 N 
3000.0000 M31$50 10000 s30 p103 60 N 
3000.0000 M32$50 10000 s31 p100 60 N 
3000.0000 M33$50 10000 s32 p102 60 N 
3000.0000 M34$50 10000 s33 p101 60 N 
3000.0000 M35$50 10000 s34 p104 60 N 
3000.0000 M36$50 10000 s35 p102 60 N 
3000.0000 M37$50 10000 s36 p104 60 N 
3000.0000 M38$50 10000 s37 p101 60 N 
3000.0000 M39$50 10000 s38 p104 60 N 
3000.0000 M40$50 10000 s39 p100 60 N 
3000.0000 M41$50 10000 s40 p103 60 N 
3000.0000 M42$50 10000 s41 p100 60 N 
3000.0000 M43$50 10000 s42 p102 60 N 
3000.0000 M44$50 10000 s43 p102 60 N 
3000.0000 M45$50 10000 s44 p101 60 N 
3000.0000 M46$50 10000 s45 p102 60 N 
3000.0000 M47$50 10000 s46 p102 60 N 
3000.0000 M48$50 10000 s47 p103 60 N 
3000.0000 M49$50 10000 s48 p103 60 N 
3000.0000 M50$50 10000 s49 p103 60 N 
3060.0000 M1$51 10000 s0 p100 60 N 
3060.0000 M2$51 10000 s1 p102 60 N 
3060.0000 M3$51 10000 s2 p103 60 N 
3060.0000 M4$51 10000 s3 p104 60 N 
3060.0000 M5$51 10000 s4 p104 60 N 
3060.0000 M6$51 10000 s5 p102 60 N 
3060.0000 M7$51 10000 s6 p103 60 N 
3060.0000 M8$51 10000 s7 p104 60 N 
3060.0000 M9$51 10000 s8 p104 60 N 
3060.0000 M10$51 10000 s9 p101 60 N 
3060.0000 M11$51 10000 s10 p102 60 N 
3060.0000 M12$51 10000 s11 p100 60 N 
3060.0000 M13$51 10000 s12 p104 60 N 
3060.0000 M14$51 10000 s13 p102 60 N 
3060.0000 M15$51 10000 s14 p102 60 N 
3060.0000 M16$51 10000 s15 p100 60 N 
3060.0000 M17$51 10000 s16 p104 60 N 
3060.0000 M18$51 10000 s17 p103 60 N 
3060.0000 M19$51 10000 s18 p101 60 N 
3060.0000 M20$51 10000 s19 p104 60 N 
3060.0000 M21$51 10000 s20 p100 60 N 
3060.0000 M22$51 10000 s21 p100 60 N 
3060.0000 M23$51 10000 s22 p104 60 N 
3060.0000 M24$51 10000 s23 p100 60 N 
3060.0000 M25$51 10000 s24 p101 60 N 
3060.0000 M26$51 10000 s25 p101 60 N 
3060.0000 M27$51 10000 s26 p104 60 N 
3060.0000 M28$51 10000 s27 p100 60 N 
3060.0000 M29$51 10000 s28 p101 60 N 
3060.0000 M30$51 10000 s29 p102 60 N 
3060.0000 M31$51 10000 s30 p100 60 N 
3060.0000 M32$51 10000 s31 p101 60 N 
3060.0000 M33$51 10000 s32 p104 60 N 
3060.0000 M34$51 10000 s33 p102 60 N 
3060.0000 M35$51 10000 s34 p100 60 N 
3060.0000 M36$51 10000 s35 p102 60 N 
3060.0000 M37$51 10000 s36 p100 60 N 
3060.0000 M38$51 10000 s37 p103 60 N 
3060.0000 M39$51 10000 s38 p101 60 N 
3060.0000 M40$51 10000 s39 p100 60 N 
3060.0000 M41$51 10000 s40 p101 60 N 
3060.0000 M42$51 10000 s41 p102 60 N 
3060.0000 M43$51 10000 s42 p104 60 N 
3060.0000 M44$51 10000 s43 p102 60 N 
3060.0000 M45$51 10000 s44 p100 60 N 
3060.0000 M46$51 10000 s45 p100 60 N 
3060.0000 M47$51 10000 s46 p100 60 N 
3060.0000 M48$51 10000 s47 p103 60 N 
3060.0000 M49$51 10000 s48 p101 60 N 
3060.0000 M50$51 10000 s49 p103 60 N 
3120.0000 M1$52 10000 s0 p102 60 N 
3120.0000 M2$52 10000 s1 p100 60 N 
3120.0000 M3$52 10000 s2 p102 60 N 
3120.0000 M4$52 10000 s3 p102 60 N 
3120.0000 M5$52 10000 s4 p103 60 N 
3120.0000 M6$52 10000 s5 p101 60 N 
3120.0000 M7$52 10000 s6 p103 60 N 
3120.0000 M8$52 10000 s7 p100 60 N 
3120.0000 M9$52 10000 s8 p101 60 N 
3120.0000 M10$52 10000 s9 p100 60 N 
3120.0000 M11$52 10000 s10 p104 60 N 
3120.0000 M12$52 10000 s11 p103 60 N 
3120.0000 M13$52 10000 s12 p104 60 N 
3120.0000 M14$52 10000 s13 p101 60 N 
3120.0000 M15$52 10000 s14 p100 60 N 
3120.0000 M16$52 10000 s15 p104 60 N 
3120.0000 M17$52 10000 s16 p104 60 N 
3120.0000 M18$52 10000 s17 p103 60 N 
3120.0000 M19$52 10000 s18 p101 60 N 
3120.0000 M20$52 10000 s19 p101 60 N 
3120.0000 M21$52 10000 s20 p103 60 N 
3120.0000 M22$52 10000 s21 p101 60 N 
3120.0000 M23$52 10000 s22 p102 60 N 
3120.0000 M24$52 10000 s23 p102 60 N 
3120.0000 M25$52 10000 s24 p101 60 N 
3120.0000 M26$52 10000 s25 p102 60 N 
3120.0000 M27$52 10000 s26 p103 60 N 
3120.0000 M28$52 10000 s27 p103 60 N 
3120.0000 M29$52 10000 s28 p102 60 N 
3120.0000 M30$52 10000 s29 p104 60 N 
3120.0000 M31$52 10000 s30 p104 60 N 
3120.0000 M32$52 10000 s31 p101 60 N 
3120.0000 M33$52 10000 s32 p103 60 N 
3120.0000 M34$52 10000 s33 p100 60 N 
3120.0000 M35$52 10000 s34 p100 60 N 
3120.0000 M36$52 10000 s35 p104 60 N 
3120.0000 M37$52 10000 s36 p104 60 N 
3120.0000 M38$52 10000 s37 p103 60 N 
3120.0000 M39$52 10000 s38 p101 60 N 
3120.0000 M40$52 10000 s39 p102 60 N 
3120.0000 M41$52 10000 s40 p101 60 N 
3120.0000 M42$52 10000 s41 p102 60 N 
3120.0000 M43$52 10000 s42 p103 60 N 
3120.0000 M44$52 10000 s43 p100 60 N 
3120.0000 M45$52 10000 s44 p102 60 N 
3120.0000 M46$52 10000 s45 p103 60 N 
3120.0000 M47$52 10000 s46 p104 60 N 
3120.0000 M48$52 10000 s47 p101 60 N 
3120.0000 M49$52 10000 s48 p103 60 N 
3120.0000 M50$52 10000 s49 p100 60 N 
3180.0000 M1$53 10000 s0 p101 60 N 
3180.0000 M2$53 10000 s1 p101 60 N 
3180.0000 M3$53 10000 s2 p101 60 N 
3180.0000 M4$53 10000 s3 p101 60 N 
3180.0000 M5$53 10000 s4 p103 60 N 
3180.0000 M6$53 10000 s5 p101 60 N 
3180.0000 M7$53 10000 s6 p102 60 N 
3180.0000 M8$53 10000 s7 p101 60 N 
3180.0000 M9$53 10000 s8 p104 60 N 
3180.0000 M10$53 10000 s9 p101 60 N 
3180.0000 M11$53 10000 s10 p101 60 N 
3180.0000 M12$53 10000 s11 p102 60 N 
3180.0000 M13$53 10000 s12 p101 60 N 
3180.0000 M14$53 10000 s13 p101 60 N 
3180.0000 M15$53 10000 s14 p102 60 N 
3180.0000 M16$53 10000 s15 p102 60 N 
3180.0000 M17$53 10000 s16 p102 60 N 
3180.0000 M18$53 10000 s17 p102 60 N 
3180.0000 M19$53 10000 s18 p100 60 N 
3180.0000 M20$53 10000 s19 p101 60 N 
3180.0000 M21$53 10000 s20 p104 60 N 
3180.0000 M22$53 10000 s21 p102 60 N 
3180.0000 M23$53 10000 s22 p100 60 N 
3180.0000 M24$53 10000 s23 p101 60 N 
3180.0000 M25$53 10000 s24 p104 60 N 
3180.0000 M26$53 10000 s25 p103 60 N 
3180.0000 M27$53 10000 s26 p100 60 N 
3180.0000 M28$53 10000 s27 p102 60 N 
3180.0000 M29$53 10000 s28 p100 60 N 
3180.0000 M30$53 10000 s29 p103 60 N 
3180.0000 M31$53 10000 s30 p104 60 N 
3180.0000 M32$53 10000 s31 p100 60 N 
3180.0000 M33$53 10000 s32 p103 60 N 
3180.0000 M34$53 10000 s33 p101 60 N 
3180.0000 M35$53 10000 s34 p100 60 N 
3180.0000 M36$53 10000 s35 p100 60 N 
3180.0000 M37$53 10000 s36 p104 60 N 
3180.0000 M38$53 10000 s37 p102 60 N 
3180.0000 M39$53 10000 s38 p101 60 N 
3180.0000 M40$53 10000 s39 p101 60 N 
3180.0000 M41$53 10000 s40 p101 60 N 
3180.0000 M42$53 10000 s41 p101 60 N 
3180.0000 M43$53 10000 s42 p101 60 N 
3180.0000 M44$53 10000 s43 p100 60 N 
3180.0000 M45$53 10000 s44 p100 60 N 
3180.0000 M46$53 10000 s45 p100 60 N 
3180.0000 M47$53 10000 s46 p102 60 N 
3180.0000 M48$53 10000 s47 p101 60 N 
3180.0000 M49$53 10000 s48 p101 60 N 
3180.0000 M50$53 10000 s49 p104 60 N 
3240.0000 M1$54 10000 s0 p100 60 N 
3240.0000 M2$54 10000 s1 p103 60 N 
3240.0000 M3$54 10000 s2 p101 60 N 
3240.0000 M4$54 10000 s3 p104 60 N 
3240.0000 M5$54 10000 s4 p102 60 N 
3240.0000 M6$54 10000 s5 p102 60 N 
3240.0000 M7$54 10000 s6 p104 60 N 
3240.0000 M8$54 10000 s7 p103 60 N 
3240.0000 M9$54 10000 s8 p101 60 N 
3240.0000 M10$54 10000 s9 p100 60 N 
3240.0000 M11$54 10000 s10 p101 60 N 
3240.0000 M12$54 10000 s11 p103 60 N 
3240.0000 M13$54 10000 s12 p102 60 N 
3240.0000 M14$54 10000 s13 p104 60 N 
3240.0000 M15$54 10000 s14 p104 60 N 
3240.0000 M16$54 10000 s15 p101 60 N 
3240.0000 M17$54 10000 s16 p100 60 N 
3240.0000 M18$54 10000 s17 p102 60 N 
3240.0000 M19$54 10000 s18 p102 60 N 
3240.0000 M20$54 10000 s19 p103 60 N 
3240.0000 M21$54 10000 s20 p100 60 N 
3240.0000 M22$54 10000 s21 p103 60 N 
3240.0000 M23$54 10000 s22 p103 60 N 
3240.0000 M24$54 10000 s23 p101 60 N 
3240.0000 M25$54 10000 s24 p103 60 N 
3240.0000 M26$54 10000 s25 p102 60 N 
3240.0000 M27$54 10000 s26 p104 60 N 
3240.0000 M28$54 10000 s27 p100 60 N 
3240.0000 M29$54 10000 s28 p100 60 N 
3240.0000 M30$54 10000 s29 p102 60 N 
3240.0000 M31$54 10000 s30 p103 60 N 
3240.0000 M32$54 10000 s31 p100 60 N 
3240.0000 M33$54 10000 s32 p103 60 N 
3240.0000 M34$54 10000 s33 p100 60 N 
3240.0000 M35$54 10000 s34 p102 60 N 
3240.0000 M36$54 10000 s35 p102 60 N 
3240.0000 M37$54 10000 s36 p102 60 N 
3240.0000 M38$54 10000 s37 p104 60 N 
3240.0000 M39$54 10000 s38 p103 60 N 
3240.0000 M40$54 10000 s39 p102 60 N 
3240.0000 M41$54 10000 s40 p104 60 N 
3240.0000 M42$54 10000 s41 p103 60 N 
3240.0000 M43$54 10000 s42 p100 60 N 
3240.0000 M44$54 10000 s43 p100 60 N 
3240.0000 M45$54 10000 s44 p102 60 N 
3240.0000 M46$54 10000 s45 p101 60 N 
3240.0000 M47$54 10000 s46 p103 60 N 
3240.0000 M48$54 10000 s47 p104 60 N 
3240.0000 M49$54 10000 s48 p104 60 N 
3240.0000 M50$54 10000 s49 p102 60 N 
3300.0000 M1$55 10000 s0 p100 60 N 
3300.0000 M2$55 10000 s1 p100 60 N 
3300.0000 M3$55 10000 s2 p100 60 N 
3300.0000 M4$55 10000 s3 p101 60 N 
3300.0000 M5$55 10000 s4 p103 60 N 
3300.0000 M6$55 10000 s5 p101 60 N 
3300.0000 M7$55 10000 s6 p100 60 N 
3300.0000 M8$55 10000 s7 p102 60 N 
3300.0000 M9$55 10000 s8 p101 60 N 
3300.0000 M10$55 10000 s9 p100 60 N 
3300.0000 M11$55 10000 s10 p100 60 N 
3300.0000 M12$55 10000 s11 p100 60 N 
3300.0000 M13$55 10000 s12 p101 60 N 
3300.0000 M14$55 10000 s13 p101 60 N 
3300.0000 M15$55 10000 s14 p100 60 N 
3300.0000 M16$55 10000 s15 p100 60 N 
3300.0000 M17$55 10000 s16 p104 60 N 
3300.0000 M18$55 10000 s17 p104 60 N 
3300.0000 M19$55 10000 s18 p103 60 N 
3300.0000 M20$55 10000 s19 p101 60 N 
3300.0000 M21$55 10000 s20 p100 60 N 
3300.0000 M22$55 10000 s21 p100 60 N 
3300.0000 M23$55 10000 s22 p101 60 N 
3300.0000 M24$55 10000 s23 p101 60 N 
3300.0000 M25$55 10000 s24 p100 60 N 
3300.0000 M26$55 10000 s25 p100 60 N 
3300.0000 M27$55 10000 s26 p100 60 N 
3300.0000 M28$55 10000 s27 p101 60 N 
3300.0000 M29$55 10000 s28 p101 60 N 
3300.0000 M30$55 10000 s29 p100 60 N 
3300.0000 M31$55 10000 s30 p104 60 N 
3300.0000 M32$55 10000 s31 p103 60 N 
3300.0000 M33$55 10000 s32 p103 60 N 
3300.0000 M34$55 10000 s33 p102 60 N 
3300.0000 M35$55 10000 s34 p104 60 N 
3300.0000 M36$55 10000 s35 p104 60 N 
3300.0000 M37$55 10000 s36 p103 60 N 
3300.0000 M38$55 10000 s37 p103 60 N 
3300.0000 M39$55 10000 s38 p104 60 N 
3300.0000 M40$55 10000 s39 p103 60 N 
3300.0000 M41$55 10000 s40 p102 60 N 
3300.0000 M42$55 10000 s41 p101 60 N 
3300.0000 M43$55 10000 s42 p101 60 N 
3300.0000 M44$55 10000 s43 p103 60 N 
3300.0000 M45$55 10000 s44 p103 60 N 
3300.0000 M46$55 10000 s45 p104 60 N 
3300.0000 M47$55 10000 s46 p104 60 N 
3300.0000 M48$55 10000 s47 p104 60 N 
3300.0000 M49$55 10000 s48 p103 60 N 
3300.0000 M50$55 10000 s49 p104 60 N 
3360.0000 M1$56 10000 s0 p101 60 N 
3360.0000 M2$56 10000 s1 p102 60 N 
3360.0000 M3$56 10000 s2 p104 60 N 
3360.0000 M4$56 10000 s3 p101 60 N 
3360.0000 M5$56 10000 s4 p104 60 N 
3360.0000 M6$56 10000 s5 p101 60 N 
3360.0000 M7$56 10000 s6 p100 60 N 
3360.0000 M8$56 10000 s7 p103 60 N 
3360.0000 M9$56 10000 s8 p101 60 N 
3360.0000 M10$56 10000 s9 p100 60 N 
3360.0000 M11$56 10000 s10 p103 60 N 
3360.0000 M12$56 10000 s11 p102 60 N 
3360.0000 M13$56 10000 s12 p103 60 N 
3360.0000 M14$56 10000 s13 p101 60 N 
3360.0000 M15$56 10000 s14 p100 60 N 
3360.0000 M16$56 10000 s15 p101 60 N 
3360.0000 M17$56 10000 s16 p104 60 N 
3360.0000 M18$56 10000 s17 p101 60 N 
3360.0000 M19$56 10000 s18 p100 60 N 
3360.0000 M20$56 10000 s19 p102 60 N 
3360.0000 M21$56 10000 s20 p101 60 N 
3360.0000 M22$56 10000 s21 p104 60 N 
3360.0000 M23$56 10000 s22 p101 60 N 
3360.0000 M24$56 10000 s23 p104 60 N 
3360.0000 M25$56 10000 s24 p100 60 N 
3360.0000 M26$56 10000 s25 p103 60 N 
3360.0000 M27$56 10000 s26 p100 60 N 
3360.0000 M28$56 10000 s27 p103 60 N 
3360.0000 M29$56 10000 s28 p100 60 N 
3360.0000 M30$56 10000 s29 p100 60 N 
3360.0000 M31$56 10000 s30 p100 60 N 
3360.0000 M32$56 10000 s31 p103 60 N 
3360.0000 M33$56 10000 s32 p104 60 N 
3360.0000 M34$56 10000 s33 p102 60 N 
3360.0000 M35$56 10000 s34 p101 60 N 
3360.0000 M36$56 10000 s35 p103 60 N 
3360.0000 M37$56 10000 s36 p100 60 N 
3360.0000 M38$56 10000 s37 p102 60 N 
3360.0000 M39$56 10000 s38 p100 60 N 
3360.0000 M40$56 10000 s39 p100 60 N 
3360.0000 M41$56 10000 s40 p104 60 N 
3360.0000 M42$56 10000 s41 p102 60 N 
3360.0000 M43$56 10000 s42 p102 60 N 
3360.0000 M44$56 10000 s43 p100 60 N 
3360.0000 M45$56 10000 s44 p101 60 N 
3360.0000 M46$56 10000 s45 p104 60 N 
3360.0000 M47$56 10000 s46 p102 60 N 
3360.0000 M48$56 10000 s47 p104 60 N 
3360.0000 M49$56 10000 s48 p101 60 N 
3360.0000 M50$56 10000 s49 p101 60 N 
3420.0000 M1$57 10000 s0 p101 60 N 
3420.0000 M2$57 10000 s1 p101 60 N 
3420.0000 M3$57 10000 s2 p102 60 N 
3420.0000 M4$57 10000 s3 p103 60 N 
3420.0000 M5$57 10000 s4 p100 60 N 
3420.0000 M6$57 10000 s5 p104 60 N 
3420.0000 M7$57 10000 s6 p103 60 N 
3420.0000 M8$57 10000 s7 p100 60 N 
3420.0000 M9$57 10000 s8 p100 60 N 
3420.0000 M10$57 10000 s9 p101 60 N 
3420.0000 M11$57 10000 s10 p103 60 N 
3420.0000 M12$57 10000 s11 p104 60 N 
3420.0000 M13$57 10000 s12 p104 60 N 
3420.0000 M14$57 10000 s13 p100 60 N 
3420.0000 M15$57 10000 s14 p100 60 N 
3420.0000 M16$57 10000 s15 p100 60 N 
3420.0000 M17$57 10000 s16 p102 60 N 
3420.0000 M18$57 10000 s17 p101 60 N 
